label,text
2,gençlik parkındaki bankların kaldırılma sebebi nedir acaba yaz günü oturmak problem oluyor ayrıca bakımsız kalmış çok cim ve temizlik maalesef sıfır duvarların bakimi yapılırsa daha iyi olur. Ağaç yapılabilir. Zemindeki coğu malzemeler yıpranmış
2,parka plastik karelerde yaptıra bilme mücadelesi veriyorum vatandaş olarak çok mağdur edildim ki talebindeki tek sebep çocukların sağlığı için parkımızın çevresinde çok fazla sayıda kesi bulunduğundan dolayı kum maalesef hijyenik değildir. En kıza zamanda gerekli talebimin yapılmasını rica ediyorum.
2,Evin bitişiğine yapılan çocuk parkı nedeniyle duvarım 50 cm kadar tahrip oldu. 12 Ağustos 2021'den beri belediyeye başvurmama rağmen sorun çözülmedi. Belediye duvarın onarımının benim sorumluluğumda olduğunu söylüyor. Ben ise parkın güvenli olmadığını ve çocukların yaralanma riski olduğunu savunuyorum. Mahkemeye gitmek yerine sorunun hızlı bir şekilde çözülmesini istiyorum.
2,"kavşaktaki yeşil alanların çimleri ve yabani otlar aşırı derecede büyümüşler. Daha önce buraların bakımları düzenli olarak yapılıyordu. Ama maalesef sizin döneminizde buralara pek bakılmıyor. Yazık çok yazık, ben bunları yazmaya utandım, bakalım yetkililer ne zaman utanıp buraların bakımlarını düzene koyacaklar."
2, tepenin üstünde bulunan park bu kadar binaların içinde nefes aldığımız park atılı vaziyete duruyor. Bu park büyük şehir belediyesine ait sanıyorum çardaklarda çöp kutularında büyük şehir yazıları olduğundan bu şikayet kutusuna yazma ihtiyacı hissettim. Bu park peyzaş çok güzel yapılmış fakat her yeri ot basmış bir ilgilenmesini rica ediyorum.
2,"cadde üzerindeki yürüyüş yolu son derece bakımsız, otlar diz boyu."
2,"caddedeki mesire alanları (belediye piknik alanı) vahim durumda, lütfen hemen ilgilenilmesini rica ediyorum."
2,"mahallede bulunan yeşil alan her yaz olduğu gibi yine, yeniden uygun kullanılmamaya devam ediyor. Yün kurutma, yaz akşamları semaver eşliğinde çaylı oturmalar, çocukların yeşile, ağaca verdiği zarar. Bu durum için acil bir çözüm bulunmasını rica ediyorum."
2,"parkta çocuk kaydırakları çalışmıyor 4 ay önce bildirdim hala yapılmadı. Bu yazı böyle geçirmek istemiyoruz Elimde fotoğrafları mevcut, park ve bahçeler müdürlüğü lütfen durumla ilgilenin "
2,"Park içerisinde bulunan ağaçların budanması, peyzaj düzenlemesi, paslı ve kırık spor aletlerinin yenilenmesi, yürüyüş parkurundaki parçalanmış halının değiştirilmesi yönünde mahalle sakinleri olarak yaptığımız şikayetler belediye tarafından kesinlikle dikkate alınmamaktadır. 8 yıl önce yapılmış, daha sonrasında cafe işletmesi devredilmiş olan bu belediye yapısı, park ve bahçe statüsünde hala belediyenin sorumluluğu altındadır. Fakat çocukların çokça vakit geçirdiği bu yerde paslı ve kırık aletler tehlike oluşturmasına rağmen belediyeden kesinlikle olumlu bir eylem görememekteyiz."
2, parkı bugün park ve bahçeler müdürlüğü budama yaptı resmen katlettiniz. Canım ağaçları Yeşilliği kelaynak kuşuna çevirdiniz. doğayı mahvetmekten başka bir şey bilmiyor musunuz.
2,"sokağımızdaki çınar ağacı tehlike arz etmektedir. Devamlı Park ve Bahçeler Müdürlüğü aranıp durum söylenmesine rağmen hiçbir şey yapılmamıştır. Herhangi bir fırtına sonucunda ağacın yıkılma tehlikesi olduğu, ayrıca önünde bulunduğu 16 numaranın bahçe duvarını da derin olacak şekilde açılmalar oluşmaktadır. 2 sene önceden tarafımca müdürlüğün ilgili birimiyle görüşmüş olmama rağmen sonuç alınamamıştır. . Bu konuya en kısa sürede bir çözüm getirilmesi, getirilmemesi durumda sorumlu müdürlüğünüzün yetkileri olacaktır."
2,Binamızın bahçesinde 12 metre boyunda devrilme riski taşıyan cam ağacı var ve bunu profesyonel olmayan birinin kesmesi yaralama ya da daha kötü sonuçlar doğurabilir. Park bahçe müdürlüğüne başvuruda bulunduk itfaiyeden yardım istedik ama ağaç yıkılırsa biz kaldırmaya geliriz denildi. Kimse konuya duyarlı olmadı. Burada kendimiz kesim yaparken yaralananlar ya da zarar gören insanlar ölünce mesuliyeti kimlerde olacak. İlla birilerinin canının yanması mı gerekli? 
2,park ve bahçe müdürlüğüne sesleniyorum madem parkları suluyorsunuz o zaman hiçbir canlıya zarar vermeyin bu 2 oluyor yeter artık mahalledeki parkı sulayan belediye görevlisi sürekli parktaki kedileri ve yuvaları ıslatıyor azıcık vicdan hiç mi duygunuz yok sizin?
2,"Bahçe ve çevre kuruyor ve hiç su tutan yok. Üstelik herkes bu durumdan memnun gibi görünüyor, hiç kimse ses çıkarmıyor. "
2,Park pireler ve kenelerle dolu çimler biçilmiyor çocukları bırakamıyoruz Suriyeliler yiyip içip gidiyor pislikleri kalıyor lütfen ilgilenirseniz seviniriz çocukların tek eğlence alanı bu park.
2,Park ve bahçe bakimi sıfır... Parklar parçalanmış halde... Belediye başkanına bizzat ulaştım söz verdi ama yapmadı... Yazıklar olsun bu kadar duyarsız kalinmaz. Büyük şehir belediye duyarsız ilgilenmiyor.
2,Park ve bahçe talebi hk evimizin önünde bulunan cam. Ağaçlarının etrafı çevresi cop pislik poşet giysi ve pis ot dolu defalarca park bahçeler müdürlüğünü aradım hiçbir çözüm yok.
2,Kaldırımlar ve her yer pisipisi otu dolu yürünmüyor ve köpeklerimizin her yerine batıyor. Parklar ilaçlanmıyor ve her yer bit pire ve özellikle kene dolu hatta 3 gün önce parkta insanı bile kene ısırdı. Neyi bekliyorsunuz anlamıyorum.
2,"park bakımsız, ağaçlar sulanmıyor, havuz çalıştırılmıyor, kepçeyle kazılan yerler öylece bırakılıp gidildi, yürüyüş yolu çökmüş durumda otlardan geçilmiyor. Parkımızla ilgilenilmesi ve şehrimize yakışır hale getirilmesini istiyoruz lütfen güzel yürüyüş yolu olan nefes alabileceğimiz bir park olsun istiyoruz."
2,Kırılan bahçe lambalarının yerine lamba yapılmadığından park geceleri karanlığa gömülüyor. Hırsız girse anlayamayız o derece karanlık. 
2,"parkta bulunan çınar ağacının kuruması sonucu bir ağaç dikilmesi konusunda 3 yıl öncesinden başlayan talebimiz oldu, fakat bu konuda uzun zamandır şikayetimizi belirtmemize rağmen sadece gelip ağacı kestiler. Yerine yenisi dikilmedi. 3 yıldır bu durumun düzeltilmesini bekliyorum."
2, park bahçeler çalışmıyor. parkımız kaderine terk edilmiş park bahçe görevlileri gelip sağda solda dolaşıp gidiyorlar.
2,Kurumuş otlar dikenler dolu bakımsız park. Kapının önünde park varken diğer parklara gidiyoruz her yer tertemiz bizim burası bakımsız kalmış neden böyle oluyor. Yeni oyuncaklar ve bank istiyoruz.
2,"yeşil alanlar; Kolej açıldığından beri otopark olarak kullanılıyor. Koleje gelen araçlar yeşil alan üzerine park ederek lamba direklerini yerinden çıkardı, alanın tüm dikili çiçeklerini ve yeşilliği ortadan kaldırdılar. Kolej açılmadan önce burası dikilmiş çiçekler ve yeşildi. Lütfen buranın etrafına büyük kaldırım taşları veya çit ile kapatınız. Eski haline getiriniz."
2,aile parkında bulunan tuvaletler için şikayette bulunuyorum. Bu şikayetim yıllardır var ve çözüm bulunamıyor. Muhtar hanım yerinden çıkıp hiçbir yere bakmıyor. Tuvaletlerin yanında park bahçe görevlileri var ve bunlar hiçbir şekilde ilgilenmiyorlar.
2,evin önünde zeytin ağacı var onun zeytini topladık sonrada aralama yaptım 31.10.2022 tarihinde belediye iletişime geçerek kayıt olurdu fakat ne gelen var ne giden ağaçlar yolu kapatıyor belediye arayarak bildirdim acil olması söyledim fakat ilgilenen yok
2,Kuruyan ağaçtan düşen dallar can ve mal kaybına sebep olacak duruma gelmiştir. Mahalleli olarak İvedilikle bu sorunun çözülmesini istiyoruz. Bu derece duyarsız kalmak niçin? İlla ki birinin canının yanmasımı gerekli?
2,Park bahçe işleri için bizzat telefonla aradım durumu anlattım yağmur yağsa kaldırımda olan su kanallarının içi ot dolu sağ olsun park işlerinin elinde makine var ot biçmeyen insanları çalıştırıyorsunuz. Bu kadar zor bir ismi koskoca kamyon gönderiyorsunuz ama otların hepsi su kanallarının içinde daha önce de buradan şikayette bulundum ama hiçbir şekilde ilgilenilmedi kimsede gelmedi bu kadar duyarsız bir belediyecilik olamaz hiçbir sorunumuz giderilmiyor.
2," Birini yönlendirsinler artık. Kontrol ekibi diye bir şey yok onu anladık. Rezalet bir belediye, park bahçe çalışan adam yok, birisinin ilgilenmesini bekliyorum."
2,parkta uzun saatler boyunca gereksiz sulama yapılmaktadır.Gerçekten bu durumla ilgili sistemde bakıldığı zaman gereksiz bir sulama ve buradaki memurun hususi olarak israfa neden olması gibi bir durum varsa ilgili memur hakkında da gereğinin yapılmasını arz ederim. 
2,buradaki park bahçe kaldırım sokak hepsinden utanıyorum bir sosyal demokrat olarak yapılmayan işten sizden ricam gelip yerinde kontrol edin gözünüzle görün yeter artık.
2,"Koru (park, bahçe) halka açık ve ortak kullanım alanı iken, kontrol ve denetleme olmadığı, araç girişine karşı önlem alınmadığı için küçücük alanda bugün büyük aileler tarafından, yürüyüş yolunun iki ayrı noktası 3 araç ve yürüyüş alanına koyulan mangallarla işgal edilmiştir."
2,parkta gençler gece iki veya saat üçe kadar top oynuyorlar. Belediye bazı oyun sehpalarını kaldırdılar yer açıldı. Bunları tekrar bir çözüme ulaşmasını umarım.
2,parkın karşısındaki basket sahası ışıkları yanmadığı için kullanmıyoruz gereğinin yapılmasını istiyoruz. Çocuklarımız akşamları basketbol oynamak için çıkmak istiyorlar ama sahanın ışıkları yanmadığı için oynayamıyorlar çok mağduruz.
2,sokakta park bahçe olan bölgede açık otopark çok huzur bozucu. Kent meydanında yapılan 3000 araçlık otopark ulu mahallede açık otopark biz park bahçe istiyoruz geçici otopark istemiyoruz. Huzursuz oluyoruz.
2, parktaki oturma yerlerinin evlere çok yakin olmasından dolayı ve buraları aksam saat 12 den sabaha kadar içki ve bağımlıların uğrak yerine gelmesinden dolayı park yanındaki meskenlerde uyamıyoruz diye yazi yazmıştım sadece semt sakinleri olarak oturma banklarının uzağa taşınmasını istiyoruz. Kısaca uyumak istiyoruz. Daha nasıl anlatayım ki.
2,park neden yapılmıyor. Arada bir kepçe gönderip oraları düzeltip gibi yapıp gidiyorlar. Kimisi çevirip Bahçe yapıyor kimisi meyve ağacı dikiyor daha önce de arayıp şikayetimi bildirmişimdir bundan sonra cmr yazacağın gereğini yapılmasını arz ederim
2,ilçede bulunan kültür parktaki belediyeye ait parka gittik bahçe de oturup kahve içmek istedik ancak diğer masaların altında dev gibi sokak köpekleri bulunmasına rağmen bizim kucağımızda Maltese terrier cinsi köpeğimizi  parkın bahçesine almadılar. Yasaklanmış. Bu çağ dışı anlayışı hem şikayet hem de kınıyorum.
2,"parkı yaparken o kadar şeyler yaptınız, anfi tiyatro, spor aletleri, piknik masaları koskoca alan belediye kafe de var. Sağ olun, ancak o parka bunları düşünen zihniyet köpekleri olan insanları köpekleri neden düşünmedi?"
2,Koskoca alanda 2 tel çevirip köpekler için rahat olabilecek bir alan yapmadı ya. Gelişen bir ilçede bu yok bir tane köpek parkı yok. Bu kadar mı hayvan sevmiyor bu belediye. Yazık. 
2,millet parkı ailece rahatça oturabileceğimiz güzel bir alan. Fakat ücret daha makul yapılabilir. Sıcak günler geçirdiğimiz şu günlerde haftada 4-5 kez gelmek istediğimiz bir yer olduğu için miktar bütçemizi aşıyor. Yetkililerce bu konuya el atılmasını istiyoruz. Teşekkür ederiz.
2," belediye tarafından yaklaşık bir iki ay önce toplanan toprak alan bu görsellikle uzun zamandır bekliyor. İnsanların ihtiyaçlarına yönelik çalışma yapılması gerekiyor. Bu şekilde görsel bir kirliliği hiç kimse istemiyor. İnsanlar park, bahçe gibi bir sosyal yaşam alanı beklentisi içerisindeyken bu şekilde bir çöp yığını şekline getirilen cadde üstündeki alanın acilen şehrimize yakışacak bir yer haline getirilmesini talep ediyoruz."
2,Park bahçe hizmetleri oturma yasağı uygulaması varmış 20:00 dan sonra gerekçe çimenlerin ezilmesi ama aynı çimenlere gelip öğlen oturtabilirsiniz dendi öğlen çimenler ezilmiyor sanırım. Vergisini verdiğim bahçenin bile hizmetini alamıyorum. 
2,mesire Alanı 08.00 da açılıyor 08.10 da yaya olarak geldiğimiz içiz bizden sonra gelen araçlı kişilere öncelik veriliyor. Yayalar insan yerine konmuyor üstelik araçların bitmesini beklemek zorundayız böyle bir adam kayırma böyle bir haksızlık yok. Yazıklar olsun.
2, Çocuk parkı ve parkurları çocuk yaralanmalarına müsait bir durumda. Açık olan parkurun yanındaki boşluklar ise çocuklar için çok fazla yaralanma ve sakatlanma riski yaratmaktadır. 
2,mesire alanı başıboş bırakılıp ateşsiz hava sahasında yakılan ateşleri görmemezlikten gelip denetlememesi çok rahatsız edici bir vatandaş olarak. Bir zabıta yok bir bekçi yok böyle güzel bir yerle neden ilgilenilmiyor.
2,"Mesire alanı içerisinde bir adet market bulunuyor. Başka yok, verilen hizmet vasat ve çok pahalı. "
2,mesire alanı su yok suları kapatmışlar girişinde para alıyorlar. Susuz bırakıyorlar insanları eskiden vardı kapamışlar içmem için su bile yok bir su dünya para madem suyu kapadılar girişi ücretsiz olmalı bence ormanı arıyoruz açmıyorlar. Buradakilere söylüyoruz umurumda değil kimse
2,"mesire alanına piknik yapmaya gittik bu kadar kötü ve bakımsız yer görmedim. Park içi yollar tamamen bozuk, banklar oturulacak gibi değil, kirli ve yağlı, park hiç sulanmamış, yerlerde çim yok kuru toprak olduğundan her yer toz içinde."
2,mesire alanı tuvaletler mescitler çok pis. Alan çok güzel yeşili doğası harika ancak son yılların en pis hali şu an Paşabahçe. Hiç bu kadar pis olduğunu görmemiştim. Lütfen gerekirse tuvaletleri ücretli yapın yeter ki temiz olsun. Bu konuyla belediyemizin acilen ilgilenmesi lazım.
2,mesire alanında aynı olayı bende yaşadım. Bu alanın ilaçlaması yapılmıyor. Sanırım 10-15 adet kene çıkardılar. Kızımdan madem hizmet etmeyeceksiniz neden girişte para alıyorsunuz insanların canlarıyla oynuyorsunuz. Yarın tekrar hastaneye gidip kan vermemiz gerekiyor.
2,mesire alanında olta başına 100 TL para alınmaktadır. İnsanların kafa dinlemek için gittiği gölette hangi kanuna göre ücret alınmakta fiş kesiliyor. 
2,tabiat parkına ailecek cumartesi günü geldik. Plaj ve mesire alanı için. Fakat plaj hizmeti vermeyip plaj Kapalı dediler. Sadece giriş ücreti için 6 yaş üzeri herkesten para aldılar. Bu paranın içinde plaj da var fakat plaj olmadığı halde aynı para almaları garip. Bunun haksız bir kazanç olduğunu düşünüyorum. 7 yaşındaki kişiden para alınması hak mı?
2,mesire alanında ki voleybol sahasında belirli bir saat olmadığı için oynamak için giren kişiler saatlerce oynadığı halde sahadan çıkmıyor. Sahaya oynamak için gelen gruplara da beraber oynamayı teklif ediyorlar sahadan çıkmamak için. Oyundan çıktıkları halde de sahanın içinde oturmaya devam ediyorlar ve oynayan kişilerin alanını daraltıyorlar. Sahanın çoğalmasını talep ediyoruz. Sahalara da saat sınırlandırılmasını getirilmesini de talep istiyoruz. Işık'ların Kapanma saatinin daha geç olmasını istiyoruz.
2,"mesire alanına hafta sonunda ailemle birlikte gittim. Belediyenin o işletmede görevlendirdiği özel güvenlik görevlilerinin davranışları dinlenmeye, güzel bir hafta sonu geçirmeye gelen kişileri maalesef rahatsız etmekte. Nehre ayaklarını serinlemek sokan kişileri resmen kovalıyorlar. "
2,mesire yeri hafta sonu aile ile gidilecek güzel bir yer Çamlık tam bir piknik alanı doğa harikası bir yer temiz bakımlı nezih bir yer yalnız bir eksiği var oda namaz kılanlar için mescit çocuk parkının hemen yanına yapılabilir. Teşekkür ederim
2,yeni açılan mesire alanına piknik için gittik. Mangal yakmak yasakmış sabah gitmeden aradık ama açan olmadı. Bizde barbeküler mevcut diye var sanarak gittik. Mangal yapılıyor mu dedik hayır yapılmıyor yasak dedi. Tamamdır o zaman biz mangal için gelmiştik demeye kalmadan sizi u dönüşü işe soldan dışarıya alalım dedi. Belki oturacağız yani bu nasıl bir tavır nasıl bir üslup? Çalışanlarınızı iyi seçin lütfen.
2,"Mesire alanında namaz kalınacak bir yer olmadığı gibi, WC'leri ihtiyacı karşılaşmamakta olup var olan bir tuvaletine de kadın erkek beraber kullanmaktadır. Tuvaletin temizliği sıkıntı arz etmektedir."
2, mesire alanına gittik paramızla rezil olduk. Giriş 30 TL 6 kişilik masa semaver 725 TL 6 kişi için tabak 6 tabak veriyor. Extra 1 tabak bile alamadık. Neticede mesire alanı insanlar mangal yapmaya geliyor. Etleri içecekleri koyabileceğimiz bir alanı bile yoktu orman içerisi full kara sinekti şikayetimizi yetkililere bildirdik bizimle iletişime geçmek yerine yorumlarımızı kaldırmışlar.
2,"Sabah 9:30'da gitmemize rağmen boş bir kamelya bulamadık, ortada kaldık. Yerleri sulamışlar, çamurun içinde oturacağımız hiçbir yer yoktu. Saatlerce masaları gezdik, bir aile iki kamelya tutmuş, birisinde Okey oynuyorlar, diğerinde yemek yiyorlar. Böyle bir medeniyet, böyle bir düşüncesiz insan olamazlar. Hafta sonu yoğunluğunu tüm insanlar perişan oldular. Acilen kamelya çoğaltılmalı ve buna bir çözüm bulunmalı. Bir hafta sonu piknik yapalım dedik, sayenizde mağdur olduk geldik."
2,"mesire alanına yakin alanda ikamet ediyorum ve her hafta sonu çardak ve masalar dolmuştur anonsu ile sabah 9 da uyanmak zorunda kalıyoruz. Birileri para kazanacak diye her hafta sonu aynı gurultu kirliliği ile günlerimiz ziyan oluyor. Belediyeyi, park Bahçe müdürlüğünü, zabıtayı defalarca aradım çözüm yok, ilgilenen yok, dikkate alan yok. Konunun dikkate alınmasını ve anons isinin sonlandırılmasını istiyorum. Evimin içinde huzurla oturmak istiyorum"
2,mesire alanı girişin oradaki caminin tuvaletinde abdesthane bulunmamaktadır. İhtiyaç giderilen yer ile abdest alınan yer aynıdır. Oraya abdesthane yapılmasını istiyoruz çok rahatsız edici bir durum lütfen ilgilenilsin. İlgililere duyurulur.
2,Mesire Alanında Ihlamur ağaçlarından ıhlamur toplamak için ağaçların dallarını kırıyorlar. Ağaçlara ciddi bir şekilde zarar veriliyor. Bunun acilen önlenmesi lazım yoksa bu ağaçların hepsi harap olacak. Lütfen bu konuya belediye müdahale etsin. 
2,Mesire Alanı'na gitmiş bulunduk. Hiç memnun kalmadık. Sabah saatlerinde gitmemize rağmen hiçbir şekilde boş kamelya bulamadık. Bu da az olduğundan dolayı o kadar insan az bir kamelyaya nasıl sığacak? Yaptığınız işi düzgün yapın. Yağmurda ortada kaldık
2,"mesire alanı bakımsız, otlar biçilmiyor. Şu an Haziran'ın 8'i olmasına rağmen alanın %50'si ancak temizlendi. Her taraf ot içinde. Belediye burayı önemsemiyor, sahiplenmiyor. Buyurun gelin, ne kadar bakımsız olduğunu göreceksiniz."
2,mesire alanındaki su fıskiyeli çocuk eğlence alanı çocuklara ishal ve kusma nöbetleri geçirtiyor. İki aile 5 çocukla beraber 13.07.2023 tarihinde gittiğimiz zincidere mesire alanındaki su fıskiyelerinin bulunduğu alanda oynayan çocukların hepsi de ishal ve kusma nöbetleri geçirdi. O gün oraya giden ancak bizim çocuklarla karşılaşmayan 2 arkadaşımın çocukları da aynı şikayetlerle hastaneye gitmek zorunda kalmış.
2,"mesire alanı önceden girişte şehit ve gazi ailelerinden ücret alınmazken, bayram tatilinde mesire alanına gelince ücret aldılar. Üstelik gazi olduğumu söyledim ve gazilere engellilere yeteri kadar taviz verildiğini diyerek incitici konuşmalarda bulundular. Böyle bir şeyi söyleyecek halleri var mıdır?"
2,Mesire alanı doğal güzelliği gerçekten çok güzel. Ama belediyenin sunması gereken hizmetler felaket ötesi. Kelimelerle ifade etmekten zorlanıyorum. Fotoğrafla göstermek isterdim ama fotoğraf çekmeye utanıyorum. 
2,mesire alanında giriş kısmında bulunan tatlı su musluklarından biri bozulmuş sürekli akıyor. Oradaki temizlik görevlisi abiye durumu bildirdik ama pek ilgilenmedi. Yakın zamanda su sıkıntısı çekmiş bir şehirde bu tarz bir ihmalin görmezden gelinmemesini rica ediyorum. Daha fazla su almadan derhal musluğun tamir edilmesi için ekip gönderilmesini rica ediyorum.
2,"mesire alanındaki kafede her şeyin neden pahalı olduğunu anlamadım. Mesela bir maden suyu 30 TL, şikayet ettiğimde ise 'Edebilirsin' diyerek rahatlıkla geçiştirildim. Ayrıca, pos cihazı yok ve sadece nakit kabul ediliyor. Belediye tesisinin içindeki kafe için uygun fiyatlar sunulabilir ve bir maden suyunun kola fiyatına göre daha fazla ücret alınması haksızlık. Bu durum, Kestel halkına ve diğer halklara hakaret niteliği taşıyor."
2,"Her zaman gittiğimiz Mesir alanı kahvaltı için gittim. Her zaman ki çardağa geçtik, ailem ile kahvaltıya başladık. O zaman kadar büfe önünde oturan adam ve yanında küçük bir delikanlı oturuyor, fiş kesmeye gelmiyor. Kahvaltıya başladıktan sonra çocuk geldi, fişi verdi. 150 TL yazmış, bu ne dedim. Abla çardak fiyatları bu diyor, diğer masalar 50 TL diyor. Bu yeni devir alanlar ne yapmış olabilirler, çardağa bu fahiş fiyatı talep ediyorlar. Sağ olsun belediyemiz bir Mesir alanımız vardı, piknik yapılacak onu da bu kendini bilmezlere zimmetlemiş."
2,göl kıyısı mesire alanı gibi güzel bir yeri koskoca belediye nasıl görmezden gelmiş nasıl heba etmiş çok üzgünüm.  Yazıklar olsun.
2,mesire alanın da kamelya yok oturacağımız herhangi bir bank veya oturmaya ait bir şey yok sadece koşu ve ve yürüyüşe odaklanmış bir yer konumda bununla birlikte oturabileceğimiz uygun yerler talep ediyoruz. Gereğini yapılmasını rica ediyorum Şimdiden teşekkür ediyorum
2,mesire alanında bazı araçlardan ücret alınıp bazı araçlardan ücret alınmamaktadır.  Ayrıca bazı insanlar son ses müzik açıp oynamaktadırlar. Bizim gibi tatil gününde biraz da olsa gürültüsüz doğayla iç içe olup dinlenmek isteyen insanları çok rahatsız etmektedir. İşletme yetkilileri bu duruma göz yummaktadırlar.
2,"Mesire Alanı orman bölgesinde izinsiz yapılar bulunmaktadır. Doğal afet yaşadığımız bugünlerde toplanma alanlarına daha hassas olmamız gerekirken, izinsiz imarlar yapıların da kontrol altına alınması gerekmektedir. Mahalle halkının yararlanacağı yeşil alanların işgal edilmemesi çok çok elzemdir."
2,"Mesire Alanı'nda Ormanın içinde ağaçları keserek restoran yan tarafına taştan iki katlı ofis binası, ayrıca düğün salonu ve ilave inşaatlar bulunmaktadır. İzinsiz yapıların kaldırılmasını ve yeşil alanın mahallenin kullanımına açılmasını sizlerden talep ve arz ederiz. Lütfen yeşili ve ormanlarımızı koruyalım!."
2,mesire alanı kış sebebiyle hafta içi kapalı hafta sonu 8:17 arası açık siz şaka mısınız ya şehrin en güzel zamanlarında çocukları götürebileceğimiz bir piknik alanını kapatıyorsunuz. Neye istinaden kapanıyor hangi mantıkla kapalı gerçekten aklim almıyor bunu çözmenizi bekliyoruz
2,mesire alanında bulunan işletme kahvaltı verilen yer hizmet çok kötü ve burda bulunan tuvalet kapalı böyle bir işletmenin tuvaletinin kapalı olmasını sebep olarak suların olmadığını söylediler. Büyük şehir belediyesine ait böyle güzel bir mekanın daha iyi olması gerek
2,"mesire alanının kendi tuvaletleri kullanılmaz halde, suları akmıyor"
2,mesire alanına gecen hafta gittik her yer tıka basa dolmuş oturacak yer bulamadık köprünün diğer tarafına gittik her güzel alanlarda dernekler tutmuş illa güzel yerde oturmak için derneklerle mi gitmemiz gerekir ailemin hepsinde kene çıktı... İlaçlama yapılmadığı belli.
2,mesire alanı ücretli olmasına karşın hem gürültülü hem de Doha içerisinde dinlenmek yerime gürültüden başımız şişerek gidiyoruz inşallah mesajımı dikkate alırsınız. Şimdiden teşekkürler
2,kent ormanı mesire alanı güvenlik görevlileri insanları rahatsız ediyor. Sürekli dikizliyor ve insanların oturma şekillerine kadar karışıyor ve misafirlerine üslupsuz bir şekilde iletişim kuruyor.
2,mesire alanı hem çok kirli özellikle tuvaletleri bir de park sorunu var. Acilen çözülmesini talep ediyorum... Tam bir kaos tam bir facia kötü kokuyor sular taşmış ilgilenen yok her yer çöp. 
2,mesire alanına geldim.oturacak bir yer bulamadan geri gitmek zorunda kaldık her yer kırık dökük yazık ilgilileri göreve davet ediyorum lütfen.
2,"mesire alanı, orman içinde belediyeye ait  piknik bankları için 75 TL isteniyor. Masaya oturmasanız da içeride durmanıza izin verilmiyor. Koskoca ormanlık alan özel işletmede mi? Hangi kurallarla işletiliyor. Belediyenin hiç mi kontrolü yok?"
2,mesire alanında hem haddinde fazla insan almaları ve bununla beraber 2 aileye pire basması sonucu kimse ne okuluna ne de işine gidebildi. Üst mercilerin buna kulak vermesini temenni ediyorum yoksa buranın kapanması için mahkemeye kadar çıkacağım.
2,"park mesire alanı olmamasına rağmen, mangal ve semaver yakılmasına izin verilerek bu parka çok yakın bulunan binaların duman altı olmasına da izin vermiş oluyor. Şikayet ve önerilerimiz önemsemiyor. "
2," mesire alanı çocuk park alanında bulunan özellikle akşam karanlıkta çocuklar park alanında bulunan halatı fark edemeyip düştüğünü ve ezilmeler olduğu fark edilmiştir, burda bulunan halatın burda hiçbir işe yaramadığını boşta durduğunu çevreye zarar verdiği tehlike saçtığı görülmektedir. Bu halatın burda alınması ve yere çakılan yarım metrelik demirlerin sökülmesi gerekmektedir havaların ısınmasıyla mesire alanına ilginin yoğun olduğu şu sıralar yapılacak işlemin aciliyeti önem arz etmektedir. "
2, mesire alanı personelinin oraya pikniğe gelen insanlara sert ve kabaca davranmasını kınıyorum daha önce de karşılaşmıştım böyle durumla elinden gelse oraya kimseyi sokmayacak. Bu personelin bir an önce uyarılmasını istiyorum
2,etrafı hep pislik içinde. Araç başı 10 TL almayı biliyorlar. Daha bir temizlik yapmaktan acizler. Mesire alanı dediniz yerde doğru düzgün ağaç yok. 
2,"Kamelyalar kırık dökük, tuvalet desen pislikten ölmüş. Korona'nın merkezi olabilir. Ne bir sabun ne bir şey. Park desen sadece bir kaydırak, bir de salıncak var o da Allah'a emanet. Gereğinin yapılması gerekiyor."
2,"Her zaman piknik yeri olarak inceğiz mağaraların tercih ediyorduk. Geçen hafta sonu gittiğimizde her yer çöplük ve karasinekler istila etmiş durumdaydı. Güzelim yer ile ilgilenen yok. Bizim insanımızda pis, her gittiğimizde temiz bir yer bulamıyoruz. Ayrıca dere kenarı boyunca giden yola bir şeyler yapılmalı. 2 araç zor geçiyor ve çökmeler meydana gelmiş. Son olarak çocuk parkları onarılmalı!"
2,Çocuk parkları onarılmalı.
2,mesire alanına gittim yemek yedik yenmekten sonra lavaboya gittim lavabo leş gibi ne sabun var ne temizlik ne de hijyen daha sonra abdest almak için lavabo aradım maalesef oda yok en acısı ise orada bulunan mescidin kapalı olması beni o kadar üzdü ki anlatamam yazıklar olsun
2,Hafta sonu güzel vakit geçirmek için ormana mesire alanı seçiyorsunuz ücretli bir yer olsun rahat ederiz diye planlama yapıyorsunuz   sonuç bir alan bu kadarı bence ayıp hem piknik yapanlar temiz bir ortam kullanması için kullanıcıların çok dikkat etmesi lazım oturmadan önce başkalarının pisliğini toplamam zorunda kalıyoruz duyarlı olalım.
2,çocuk parkı deformasyon olmuş durumda ayrıca zeminin kalkmış olması çocuklara zarar verebilir. Tahterevalli için de durum iyi değil her an yerinden çıkacak gibi Ayrıca veliler oturabilmesi için yeni banklarda gerekli.
2,park alanındaki paslı çocuk salıncakları ile ilgili düzeltme çalışmasının yapılmasını en kısa sürede rica ediyorum. İyi çalışmalar.
2,Çocuk oyun alanında hiçbir lamba yok çok karanlık. Hemen sol tarafındaki kamelyaların olduğu bölüm çok aydınlık ama çocuk parkında hiçbir lamba yok. Aydınlatılmasını istiyorum sonuçta çocuk Park alanı
